"";"UniqueID";"echantillon";"num";"NirsID";"geno";"grappe";"baie";"doy";"grappebaie";"Grappe";"date_sp";"DateDOY";"pred";"cépage";"Id";"Notes";"sugar_cal";"Berry";"genoID";"IdBerry";"glucose";"fructose";"somme_GF";"rapport_GF";"malate";"tartrate";"shikimate";"rapport_MT";"poids_baie"
"2107";"grappe18.4.10.08.22_3809";"grappe18.4.10.08.22";3809;"Grenache-grappe18-4-222-3809";"Grenache";"grappe18";"4";"222";"grappe18-4";"grappe18";"10.08.22";222;"V";"Grenache";"grappe18-4.sam";NA;1307,76590656176;"4";"Grenache-grappe18-4";"grappe18-4";780,71135735406;527,054549207701;1079,9100722753;0,812894571975416;-8,41218119756616;119,533480165133;333,685300500832;-0,0683413217869043;1,59517785851761
"2108";"grappe18.4.11.07.22_3952";"grappe18.4.11.07.22";3952;"Grenache-grappe18-4-192-3952";"Grenache";"grappe18";"4";"192";"grappe18-4";"grappe18";"11.07.22";192;"NV";"Grenache";"grappe18-4.sam";NA;56,2363599880143;"4";"Grenache-grappe18-4";"grappe18-4";50,8821813871389;5,3541786008754;142,006523963665;1,89877333648395;226,934787620428;188,282938920562;1118,16580794663;1,57160958292472;1,23251891516745
"2109";"grappe18.4.12.07.22_3827";"grappe18.4.12.07.22";3827;"Grenache-grappe18-4-193-3827";"Grenache";"grappe18";"4";"193";"grappe18-4";"grappe18";"12.07.22";193;"NV";"Grenache";"grappe18-4.sam";NA;367,965095359364;"4";"Grenache-grappe18-4";"grappe18-4";207,540550073469;160,424545285895;358,781789055638;1,93521589364369;199,223706600949;192,300003428132;1097,78431471335;0,96290222709852;1,28583596956702
"2111";"grappe18.4.12.08.22_3956";"grappe18.4.12.08.22";3956;"Grenache-grappe18-4-224-3956";"Grenache";"grappe18";"4";"224";"grappe18-4";"grappe18";"12.08.22";224;"V";"Grenache";"grappe18bis-4.sam";NA;1392,13301656162;"4";"Grenache-grappe18-4";"grappe18bis-4";877,524323597689;514,608692963932;968,331508482385;1,19508118071268;-53,8524076999599;133,033405506354;548,968459142244;-0,287490932274149;1,23914967625462
"2112";"grappe18.4.12.08.22_3817";"grappe18.4.12.08.22";3817;"Grenache-grappe18-4-224-3817";"Grenache";"grappe18";"4";"224";"grappe18-4";"grappe18";"12.08.22";224;"V";"Grenache";"grappe18-4.sam";NA;1434,06193059669;"4";"Grenache-grappe18-4";"grappe18-4";654,348190229738;779,713740366947;1601,85457860093;0,957189398364129;50,4448066933555;134,967412811832;673,700057567428;0,667787131389713;1,38432714436111
"2115";"grappe18.4.13.07.22_3898";"grappe18.4.13.07.22";3898;"Grenache-grappe18-4-194-3898";"Grenache";"grappe18";"4";"194";"grappe18-4";"grappe18";"13.07.22";194;"NV";"Grenache";"grappe18-4.sam";NA;350,141509047934;"4";"Grenache-grappe18-4";"grappe18-4";165,972281574682;184,169227473252;494,257942710558;1,91922856585403;190,248650760185;193,557398701502;1137,39738347376;1,10012427664888;1,13970677785166
"2116";"grappe18.4.15.07.22_3925";"grappe18.4.15.07.22";3925;"Grenache-grappe18-4-196-3925";"Grenache";"grappe18";"4";"196";"grappe18-4";"grappe18";"15.07.22";196;"NV";"Grenache";"grappe18-4.sam";NA;17,9483537599089;"4";"Grenache-grappe18-4";"grappe18-4";19,9082788762919;-1,95992511638298;191,382850427517;1,82867476908831;198,172834552934;190,546829746318;1256,76517255137;1,36939611869454;1,17082131792378
"2117";"grappe18.4.17.08.22_3813";"grappe18.4.17.08.22";3813;"Grenache-grappe18-4-229-3813";"Grenache";"grappe18";"4";"229";"grappe18-4";"grappe18";"17.08.22";229;"V";"Grenache";"grappe18-4.sam";NA;1248,34290668143;"4";"Grenache-grappe18-4";"grappe18-4";591,505123319838;656,837783361588;1017,85261067933;0,99987336529281;19,7488765006444;142,542995871825;-479,189855428124;0,470910662062585;1,65523884492244
"2118";"grappe18.4.18.07.22_3865";"grappe18.4.18.07.22";3865;"Grenache-grappe18-4-199-3865";"Grenache";"grappe18";"4";"199";"grappe18-4";"grappe18";"18.07.22";199;"NV";"Grenache";"grappe18-4.sam";NA;214,065930141499;"4";"Grenache-grappe18-4";"grappe18-4";128,111423844741;85,9545062967588;205,644133218029;1,73274552158209;210,133408135566;178,396898959576;950,17728236016;1,53655490861472;1,1745275633357
"2121";"grappe18.4.19.08.22_3826";"grappe18.4.19.08.22";3826;"Grenache-grappe18-4-231-3826";"Grenache";"grappe18";"4";"231";"grappe18-4";"grappe18";"19.08.22";231;"V";"Grenache";"grappe18-4.sam";NA;1185,91098447623;"4";"Grenache-grappe18-4";"grappe18-4";638,714051178289;547,196933297937;1217,84127950079;0,948933211480534;43,7183132749408;147,385355682568;501,4747531483;0,26098333433852;1,52199534695704
"2122";"grappe18.4.20.07.22_3970";"grappe18.4.20.07.22";3970;"Grenache-grappe18-4-201-3970";"Grenache";"grappe18";"4";"201";"grappe18-4";"grappe18";"20.07.22";201;"NV";"Grenache";"grappe18-4.sam";NA;252,524466377305;"4";"Grenache-grappe18-4";"grappe18-4";172,850657861472;79,6738085158329;88,8927905036089;1,74264649094976;177,090629465996;178,97514820919;658,129336298745;1,53269720396439;1,28429084289012
"2123";"grappe18.4.22.07.22_3888";"grappe18.4.22.07.22";3888;"Grenache-grappe18-4-203-3888";"Grenache";"grappe18";"4";"203";"grappe18-4";"grappe18";"22.07.22";203;"NV";"Grenache";"grappe18-4.sam";NA;358,456731703936;"4";"Grenache-grappe18-4";"grappe18-4";161,262871118896;197,19386058504;247,958692927928;1,54710440597786;194,540874498313;174,464361286309;307,538697124889;1,36529630039895;1,54650868725026
"2126";"grappe18.4.25.07.22_3874";"grappe18.4.25.07.22";3874;"Grenache-grappe18-4-206-3874";"Grenache";"grappe18";"4";"206";"grappe18-4";"grappe18";"25.07.22";206;"V";"Grenache";"grappe18-4.sam";NA;460,294528145581;"4";"Grenache-grappe18-4";"grappe18-4";321,980330375593;138,314197769988;375,109007140864;1,36842823814308;149,84333688366;152,032091739796;982,521941369233;1,12247630398956;1,43751380569408
"2127";"grappe18.4.27.07.22_3946";"grappe18.4.27.07.22";3946;"Grenache-grappe18-4-208-3946";"Grenache";"grappe18";"4";"208";"grappe18-4";"grappe18";"27.07.22";208;"V";"Grenache";"grappe18-4.sam";NA;737,233410619664;"4";"Grenache-grappe18-4";"grappe18-4";400,740030711956;336,493379907709;997,401658123567;1,29044341901491;114,141844806845;156,062181810514;201,003664477616;0,365608876216538;1,71896243349606
"2129";"grappe18.4.29.07.22_3913";"grappe18.4.29.07.22";3913;"Grenache-grappe18-4-210-3913";"Grenache";"grappe18";"4";"210";"grappe18-4";"grappe18";"29.07.22";210;"V";"Grenache";"grappe18-4.sam";NA;676,536983248529;"4";"Grenache-grappe18-4";"grappe18-4";418,694398920355;257,842584328174;432,721345531993;1,22602240704238;96,804496302265;144,580346625613;95,4932017851901;0,908024704603655;1,64083800020729
"2130";"grappe18.5.01.08.22_3911";"grappe18.5.01.08.22";3911;"Grenache-grappe18-5-213-3911";"Grenache";"grappe18";"5";"213";"grappe18-5";"grappe18";"01.08.22";213;"V";"Grenache";"grappe18-5.sam";NA;824,77961858213;"5";"Grenache-grappe18-5";"grappe18-5";422,139840938776;402,639777643355;937,027834080762;1,26273088881346;130,15816229594;139,231638805067;655,731784493146;0,750021021286849;1,51006199812339
"2131";"grappe18.5.03.08.22_3850";"grappe18.5.03.08.22";3850;"Grenache-grappe18-5-215-3850";"Grenache";"grappe18";"5";"215";"grappe18-5";"grappe18";"03.08.22";215;"V";"Grenache";"grappe18bis-5.sam";NA;919,071968122078;"5";"Grenache-grappe18-5";"grappe18bis-5";507,193147239476;411,878820882602;855,414901081593;1,49780389370626;125,150888325165;147,566686442534;757,350098245058;0,895822159296895;1,19513189085881
"2132";"grappe18.5.03.08.22_3922";"grappe18.5.03.08.22";3922;"Grenache-grappe18-5-215-3922";"Grenache";"grappe18";"5";"215";"grappe18-5";"grappe18";"03.08.22";215;"V";"Grenache";"grappe18-5.sam";NA;738,261440080177;"5";"Grenache-grappe18-5";"grappe18-5";450,705174736489;287,556265343688;561,821109998842;1,38330429228994;131,222038399466;152,352594908096;588,722840624056;0,835604023974121;1,17252590783558
"2136";"grappe18.5.05.08.22_3876";"grappe18.5.05.08.22";3876;"Grenache-grappe18-5-217-3876";"Grenache";"grappe18";"5";"217";"grappe18-5";"grappe18";"05.08.22";217;"V";"Grenache";"grappe18-5.sam";NA;1143,74518882055;"5";"Grenache-grappe18-5";"grappe18-5";577,561846340679;566,183342479875;1201,9528544543;1,38600004180422;97,6466238503548;154,338363434664;758,997375415287;1,00231316153979;1,42617524921923
"2137";"grappe18.5.08.07.22_3824";"grappe18.5.08.07.22";3824;"Grenache-grappe18-5-189-3824";"Grenache";"grappe18";"5";"189";"grappe18-5";"grappe18";"08.07.22";189;"NV";"Grenache";"grappe18-5.sam";NA;44,6615148934119;"5";"Grenache-grappe18-5";"grappe18-5";20,49042934088;24,1710855525319;19,7086355021758;2,01753681507331;302,199969682263;187,188315335411;958,991496776681;1,6544567908549;1,21195250937909
"2141";"grappe18.5.11.07.22_3940";"grappe18.5.11.07.22";3940;"Grenache-grappe18-5-192-3940";"Grenache";"grappe18";"5";"192";"grappe18-5";"grappe18";"11.07.22";192;"NV";"Grenache";"grappe18-5.sam";NA;220,515752756969;"5";"Grenache-grappe18-5";"grappe18-5";152,917263302709;67,5984894542602;118,994294271623;1,66031108218893;225,993309985536;175,05366461445;647,612235581985;1,19406733988646;1,2732291879209
"2142";"grappe18.5.12.07.22_3864";"grappe18.5.12.07.22";3864;"Grenache-grappe18-5-193-3864";"Grenache";"grappe18";"5";"193";"grappe18-5";"grappe18";"12.07.22";193;"NV";"Grenache";"grappe18-5.sam";NA;243,214259588389;"5";"Grenache-grappe18-5";"grappe18-5";128,207390799534;115,006868788854;243,951187430445;1,93926084948725;215,336933301014;208,441532403427;1181,05433011849;0,889297006606976;1,16024065781837
"2148";"grappe18.5.13.07.22_3818";"grappe18.5.13.07.22";3818;"Grenache-grappe18-5-194-3818";"Grenache";"grappe18";"5";"194";"grappe18-5";"grappe18";"13.07.22";194;"NV";"Grenache";"grappe18-5.sam";NA;270,450027317658;"5";"Grenache-grappe18-5";"grappe18-5";135,084735415663;135,365291901995;403,260252794325;1,74631103752209;208,781400338863;180,942441255737;1193,36142578866;1,16163730581343;0,993671045009104
"2149";"grappe18.5.15.07.22_3966";"grappe18.5.15.07.22";3966;"Grenache-grappe18-5-196-3966";"Grenache";"grappe18";"5";"196";"grappe18-5";"grappe18";"15.07.22";196;"NV";"Grenache";"grappe18-5.sam";NA;13,1787914092793;"5";"Grenache-grappe18-5";"grappe18-5";51,2747326044769;-38,0959411951976;-18,9148940740115;1,75989996763886;220,646561413573;183,955618309686;1399,12156182638;1,27757363828118;0,9792607475826
"2151";"grappe18.5.18.07.22_3828";"grappe18.5.18.07.22";3828;"Grenache-grappe18-5-199-3828";"Grenache";"grappe18";"5";"199";"grappe18-5";"grappe18";"18.07.22";199;"V";"Grenache";"grappe18-5.sam";NA;223,104173111846;"5";"Grenache-grappe18-5";"grappe18-5";181,39110559648;41,7130675153662;197,255622266275;1,583991569719;219,612201881414;173,601761561695;1122,58318987037;1,42596029753061;1,08164700492614
"2154";"grappe18.5.20.07.22_3971";"grappe18.5.20.07.22";3971;"Grenache-grappe18-5-201-3971";"Grenache";"grappe18";"5";"201";"grappe18-5";"grappe18";"20.07.22";201;"NV";"Grenache";"grappe18-5.sam";NA;236,869348961609;"5";"Grenache-grappe18-5";"grappe18-5";187,206620330554;49,6627286310553;49,5921149321149;1,62932822263548;200,588536108389;172,982417622612;541,649988330217;1,30751056969666;1,38739896709528
"2155";"grappe18.5.22.07.22_3889";"grappe18.5.22.07.22";3889;"Grenache-grappe18-5-203-3889";"Grenache";"grappe18";"5";"203";"grappe18-5";"grappe18";"22.07.22";203;"V";"Grenache";"grappe18-5.sam";NA;338,2446677485;"5";"Grenache-grappe18-5";"grappe18-5";191,435978543891;146,808689204608;269,809243493276;1,48138476937615;211,676941649365;165,046338215748;309,229063110561;1,30159920119273;1,46541304154596
"2158";"grappe18.5.25.07.22_3862";"grappe18.5.25.07.22";3862;"Grenache-grappe18-5-206-3862";"Grenache";"grappe18";"5";"206";"grappe18-5";"grappe18";"25.07.22";206;"V";"Grenache";"grappe18-5.sam";NA;346,747387396271;"5";"Grenache-grappe18-5";"grappe18-5";235,807172832074;110,940214564196;309,099382221689;1,51690630064873;218,888625966833;161,53833844352;813,014742786667;1,29744914031496;1,39365693910858
"2159";"grappe18.5.27.07.22_3947";"grappe18.5.27.07.22";3947;"Grenache-grappe18-5-208-3947";"Grenache";"grappe18";"5";"208";"grappe18-5";"grappe18";"27.07.22";208;"V";"Grenache";"grappe18-5.sam";NA;616,089047650761;"5";"Grenache-grappe18-5";"grappe18-5";353,012856299897;263,076191350863;576,390602161993;1,27103968646146;90,2888798562453;144,704639326447;80,5046959482657;0,531405951820093;1,70497196964738
"2161";"grappe18.5.29.07.22_3929";"grappe18.5.29.07.22";3929;"Grenache-grappe18-5-210-3929";"Grenache";"grappe18";"5";"210";"grappe18-5";"grappe18";"29.07.22";210;"V";"Grenache";"grappe18-5.sam";NA;735,391165206772;"5";"Grenache-grappe18-5";"grappe18-5";458,467135574747;276,924029632025;603,023123685389;1,27323019341894;147,190755400358;155,910012793611;783,321583176233;0,711602514124007;1,52985259924306
"2162";"grappe18.6.01.08.22_3912";"grappe18.6.01.08.22";3912;"Grenache-grappe18-6-213-3912";"Grenache";"grappe18";"6";"213";"grappe18-6";"grappe18";"01.08.22";213;"V";"Grenache";"grappe18-6.sam";NA;898,316990082343;"6";"Grenache-grappe18-6";"grappe18-6";475,531537673108;422,785452409235;1013,51265481388;1,12822085951825;115,950813889392;127,306298765711;480,626619924621;0,446722804992362;1,8255724334447
"2163";"grappe18.6.03.08.22_3923";"grappe18.6.03.08.22";3923;"Grenache-grappe18-6-215-3923";"Grenache";"grappe18";"6";"215";"grappe18-6";"grappe18";"03.08.22";215;"V";"Grenache";"grappe18-6.sam";NA;555,366455795039;"6";"Grenache-grappe18-6";"grappe18-6";441,585100584298;113,781355210741;117,486691104777;1,1800720843945;93,1676547268016;135,75302372432;85,5770617413419;0,728449234635449;1,98192212278182
"2164";"grappe18.6.03.08.22_3837";"grappe18.6.03.08.22";3837;"Grenache-grappe18-6-215-3837";"Grenache";"grappe18";"6";"215";"grappe18-6";"grappe18";"03.08.22";215;"V";"Grenache";"grappe18bis-6.sam";NA;1234,98283832408;"6";"Grenache-grappe18-6";"grappe18bis-6";614,241377379092;620,741460944992;1286,43905226285;1,31589864803536;102,125677852753;131,544846445805;697,273821719328;0,695284852095567;2,04324364545434
"2167";"grappe18.6.05.08.22_3877";"grappe18.6.05.08.22";3877;"Grenache-grappe18-6-217-3877";"Grenache";"grappe18";"6";"217";"grappe18-6";"grappe18";"05.08.22";217;"V";"Grenache";"grappe18-6.sam";NA;1308,36546509517;"6";"Grenache-grappe18-6";"grappe18-6";625,321653546199;683,043811548972;1380,48347809255;1,14627642861673;55,4202034326258;138,328680926775;468,931246139408;0,710939313817562;2,24212067539788
"2168";"grappe18.6.08.07.22_3816";"grappe18.6.08.07.22";3816;"Grenache-grappe18-6-189-3816";"Grenache";"grappe18";"6";"189";"grappe18-6";"grappe18";"08.07.22";189;"NV";"Grenache";"grappe18-6.sam";NA;58,3091253758535;"6";"Grenache-grappe18-6";"grappe18-6";21,4068173307504;36,902308045103;31,2067760580899;1,94693738306617;298,270920518806;180,26171565086;862,103693084915;1,63243958374527;1,29204440273585
"2169";"grappe18.6.08.08.22_3800";"grappe18.6.08.08.22";3800;"Grenache-grappe18-6-220-3800";"Grenache";"grappe18";"6";"220";"grappe18-6";"grappe18";"08.08.22";220;"V";"Grenache";"grappe18-6.sam";NA;784,014008066992;"6";"Grenache-grappe18-6";"grappe18-6";509,964881857011;274,049126209981;763,045601872509;0,914268017568489;94,3480529021547;124,12044539527;763,417715531749;0,583297806565256;1,86053158850165
"2171";"grappe18.6.10.08.22_3802";"grappe18.6.10.08.22";3802;"Grenache-grappe18-6-222-3802";"Grenache";"grappe18";"6";"222";"grappe18-6";"grappe18";"10.08.22";222;"V";"Grenache";"grappe18-6.sam";NA;1273,55091798608;"6";"Grenache-grappe18-6";"grappe18-6";719,321350356448;554,229567629636;1081,7545166985;0,925228833135726;30,0194948574944;111,534371318488;231,109040869509;0,280914871604852;1,83333318372683
"2172";"grappe18.6.11.07.22_3941";"grappe18.6.11.07.22";3941;"Grenache-grappe18-6-192-3941";"Grenache";"grappe18";"6";"192";"grappe18-6";"grappe18";"11.07.22";192;"NV";"Grenache";"grappe18-6.sam";NA;63,5530900404888;"6";"Grenache-grappe18-6";"grappe18-6";56,2662076504699;7,28688239001889;56,3822855098131;1,80775167534134;286,64172614815;183,936388318147;775,932898097894;1,44616082708004;1,21886115764927
"2173";"grappe18.6.12.07.22_3907";"grappe18.6.12.07.22";3907;"Grenache-grappe18-6-193-3907";"Grenache";"grappe18";"6";"193";"grappe18-6";"grappe18";"12.07.22";193;"NV";"Grenache";"grappe18-6.sam";NA;372,268133877737;"6";"Grenache-grappe18-6";"grappe18-6";226,703408969818;145,564724907919;264,296382826512;1,89813194173114;202,305314573282;189,967087470615;1215,92384081585;1,07992337880006;1,31853188190202
"2174";"grappe18.6.12.08.22_3918";"grappe18.6.12.08.22";3918;"Grenache-grappe18-6-224-3918";"Grenache";"grappe18";"6";"224";"grappe18-6";"grappe18";"12.08.22";224;"V";"Grenache";"grappe18bis-6.sam";NA;1415,00464881844;"6";"Grenache-grappe18-6";"grappe18bis-6";878,248949858147;536,755698960293;969,055503124796;1,22124997158407;-8,27629376220597;119,907798779068;425,85657754706;-0,274869556684121;1,43997440596034
"2175";"grappe18.6.12.08.22_3798";"grappe18.6.12.08.22";3798;"Grenache-grappe18-6-224-3798";"Grenache";"grappe18";"6";"224";"grappe18-6";"grappe18";"12.08.22";224;"V";"Grenache";"grappe18-6.sam";NA;1122,01372811175;"6";"Grenache-grappe18-6";"grappe18-6";588,847381668226;533,166346443521;922,48231932284;0,955730831399265;71,001190169307;125,263545406344;270,05493076908;0,685551836959717;2,29879993068651
"2178";"grappe18.6.13.07.22_3815";"grappe18.6.13.07.22";3815;"Grenache-grappe18-6-194-3815";"Grenache";"grappe18";"6";"194";"grappe18-6";"grappe18";"13.07.22";194;"NV";"Grenache";"grappe18-6.sam";NA;171,99386931919;"6";"Grenache-grappe18-6";"grappe18-6";87,4992953639018;84,4945739552878;314,281728560667;1,83823645036115;233,860987152551;185,971771261597;989,490284337868;1,35922903721447;1,35588621859151
"2179";"grappe18.6.15.07.22_3967";"grappe18.6.15.07.22";3967;"Grenache-grappe18-6-196-3967";"Grenache";"grappe18";"6";"196";"grappe18-6";"grappe18";"15.07.22";196;"V";"Grenache";"grappe18-6.sam";NA;160,580788287877;"6";"Grenache-grappe18-6";"grappe18-6";91,5872950929341;68,9934931949428;243,09496202365;1,63988467339232;216,874289821897;187,102159391525;935,95102431793;0,997638789074744;1,22852654563386
"2180";"grappe18.6.17.08.22_3833";"grappe18.6.17.08.22";3833;"Grenache-grappe18-6-229-3833";"Grenache";"grappe18";"6";"229";"grappe18-6";"grappe18";"17.08.22";229;"V";"Grenache";"grappe18-6.sam";NA;1291,55304070447;"6";"Grenache-grappe18-6";"grappe18-6";624,775222063447;666,777818641023;1035,77239778128;1,04554733422312;50,8198489087711;136,498085000984;-499,433402745398;0,374257841391855;2,20606135386341
"2181";"grappe18.6.18.07.22_3829";"grappe18.6.18.07.22";3829;"Grenache-grappe18-6-199-3829";"Grenache";"grappe18";"6";"199";"grappe18-6";"grappe18";"18.07.22";199;"NV";"Grenache";"grappe18-6.sam";NA;308,897310709303;"6";"Grenache-grappe18-6";"grappe18-6";200,987818485954;107,90949222335;211,019100506199;1,65990453355467;255,485159381716;172,425487076735;893,27033517485;1,45718368455254;1,24647352997757
"2183";"grappe18.6.19.08.22_3902";"grappe18.6.19.08.22";3902;"Grenache-grappe18-6-231-3902";"Grenache";"grappe18";"6";"231";"grappe18-6";"grappe18";"19.08.22";231;"V";"Grenache";"grappe18-6.sam";NA;1142,22336768947;"6";"Grenache-grappe18-6";"grappe18-6";593,137221293955;549,086146395517;1204,18648770143;0,773601183015222;77,7336086682809;129,397743512498;483,874565939622;0,225230505351077;2,02701632367348
"2184";"grappe18.6.20.07.22_3972";"grappe18.6.20.07.22";3972;"Grenache-grappe18-6-201-3972";"Grenache";"grappe18";"6";"201";"grappe18-6";"grappe18";"20.07.22";201;"NV";"Grenache";"grappe18-6.sam";NA;386,495425007266;"6";"Grenache-grappe18-6";"grappe18-6";238,045224315908;148,450200691358;286,584114410975;1,52380206232644;183,471214523505;171,129152037526;419,167073319481;1,36778575835717;1,5686694616892
"2185";"grappe18.6.22.07.22_3892";"grappe18.6.22.07.22";3892;"Grenache-grappe18-6-203-3892";"Grenache";"grappe18";"6";"203";"grappe18-6";"grappe18";"22.07.22";203;"V";"Grenache";"grappe18-6.sam";NA;649,647378843501;"6";"Grenache-grappe18-6";"grappe18-6";327,715679315723;321,931699527777;511,536704115937;1,45472754772633;196,861067484479;165,068876930977;271,512562372121;1,22191140178181;1,69461392120399
