"";"cépage";"echantillon";"date_sp";"malate";"tartrate";"glucose";"fructose";"shikimate";"somme_GF";"rapport_GF";"rapport_MT";"Notes";"Berry";"DateDOY";"poids_baie";"millesime";"couleur";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"391";"morrastel";"Etalon1-24";2022-07-08;212.0290709;172.31974; 122.13457;  44.021346;2059.84830; 166.15592;2.7744397; 1.230439798;NA;"24";189;0.7980;"2022";"rouge"; 2.706030e-01; 2.685283e-01; 2.669417e-01; 2.536501e-01; 2.328628e-01; 2.320471e-01; 2.338542e-01; 2.394968e-01; 2.504026e-01; 2.675119e-01; 2.810948e-01; 2.860613e-01; 2.915352e-01; 2.933398e-01; 2.906885e-01; 2.831030e-01; 2.739735e-01; 2.670553e-01; 2.600223e-01; 2.521093e-01; 2.446565e-01; 2.379661e-01; 2.325052e-01; 2.272328e-01; 2.229338e-01; 2.187188e-01; 2.162062e-01; 2.145335e-01; 2.128765e-01; 2.114616e-01; 2.097182e-01; 2.078631e-01; 2.048494e-01; 1.982278e-01; 1.933385e-01; 1.948165e-01; 2.023549e-01; 2.145173e-01; 2.245953e-01; 2.337885e-01; 2.444643e-01; 2.532265e-01; 2.579228e-01; 2.587615e-01; 2.586352e-01; 2.590446e-01; 2.593621e-01; 2.581779e-01; 2.572457e-01; 2.573409e-01; 2.571808e-01; 2.564225e-01; 2.558308e-01; 2.548157e-01; 2.534476e-01; 2.517854e-01; 2.493573e-01; 2.460701e-01; 2.451067e-01; 2.461968e-01; 2.480007e-01; 2.494737e-01; 2.508838e-01; 2.517389e-01; 2.523568e-01; 2.536739e-01; 2.554737e-01; 2.568683e-01; 2.576166e-01; 2.588830e-01; 2.584340e-01; 2.559465e-01; 2.553564e-01; 2.563169e-01; 2.586028e-01; 2.616090e-01; 2.654679e-01; 2.698977e-01; 2.743880e-01; 2.784055e-01; 2.814642e-01; 2.839068e-01; 2.857823e-01; 2.871688e-01; 2.881367e-01; 2.886984e-01; 2.891663e-01; 2.899745e-01; 2.910426e-01; 2.913706e-01; 2.907362e-01; 2.901532e-01; 2.899496e-01; 2.902559e-01; 2.910205e-01; 2.917747e-01; 2.921579e-01; 2.923802e-01; 2.922489e-01; 2.919209e-01; 2.915501e-01; 2.910140e-01; 2.902186e-01; 2.894006e-01; 2.884976e-01; 2.875792e-01; 2.864594e-01; 2.850386e-01; 2.839580e-01; 2.833476e-01; 2.827715e-01; 2.819683e-01; 2.811715e-01; 2.803378e-01; 2.797517e-01; 2.794366e-01; 2.789555e-01; 2.783720e-01; 2.776535e-01; 2.770206e-01; 2.765429e-01; 2.761958e-01; 2.758020e-01; 2.754606e-01; 2.750551e-01
"392";"morrastel";"Etalon1-19";2022-07-08;265.0617622;173.89123; 125.38537;  37.913868;1934.91851; 163.29924;3.3071110; 1.524296336;NA;"19";189;0.9010;"2022";"rouge"; 2.625283e-01; 2.588682e-01; 2.549311e-01; 2.432160e-01; 2.245143e-01; 2.240655e-01; 2.254620e-01; 2.309424e-01; 2.413165e-01; 2.558473e-01; 2.681818e-01; 2.719815e-01; 2.768756e-01; 2.777916e-01; 2.732822e-01; 2.650010e-01; 2.567814e-01; 2.500211e-01; 2.429293e-01; 2.353396e-01; 2.288913e-01; 2.219498e-01; 2.166773e-01; 2.121576e-01; 2.079896e-01; 2.046667e-01; 2.025003e-01; 2.015527e-01; 2.007034e-01; 2.001113e-01; 1.992835e-01; 1.984117e-01; 1.969077e-01; 1.922007e-01; 1.894738e-01; 1.912967e-01; 1.987923e-01; 2.110030e-01; 2.218718e-01; 2.315327e-01; 2.422898e-01; 2.508250e-01; 2.555327e-01; 2.565251e-01; 2.563550e-01; 2.570301e-01; 2.575691e-01; 2.564131e-01; 2.556410e-01; 2.556848e-01; 2.553237e-01; 2.545583e-01; 2.540495e-01; 2.527653e-01; 2.512574e-01; 2.496153e-01; 2.472561e-01; 2.442197e-01; 2.433046e-01; 2.443678e-01; 2.461403e-01; 2.477853e-01; 2.495230e-01; 2.505983e-01; 2.518196e-01; 2.534365e-01; 2.556408e-01; 2.575435e-01; 2.587398e-01; 2.605129e-01; 2.602437e-01; 2.579542e-01; 2.575413e-01; 2.587619e-01; 2.611656e-01; 2.641427e-01; 2.681299e-01; 2.724138e-01; 2.766748e-01; 2.805505e-01; 2.833827e-01; 2.856283e-01; 2.874472e-01; 2.888571e-01; 2.898563e-01; 2.904415e-01; 2.909969e-01; 2.917158e-01; 2.928602e-01; 2.932158e-01; 2.925923e-01; 2.920874e-01; 2.919750e-01; 2.923627e-01; 2.933365e-01; 2.941331e-01; 2.945409e-01; 2.948465e-01; 2.948986e-01; 2.947503e-01; 2.945030e-01; 2.939186e-01; 2.932387e-01; 2.924850e-01; 2.917899e-01; 2.909189e-01; 2.898604e-01; 2.885804e-01; 2.875533e-01; 2.870481e-01; 2.864840e-01; 2.857819e-01; 2.850073e-01; 2.842841e-01; 2.837584e-01; 2.834829e-01; 2.830424e-01; 2.824515e-01; 2.818310e-01; 2.811823e-01; 2.807747e-01; 2.803997e-01; 2.800287e-01; 2.796857e-01; 2.792284e-01
"393";"morrastel";"Etalon7-49";2022-08-18; 50.1308063; 84.92398; 638.86584; 589.554330; 721.49090;1228.42017;1.0836420; 0.590302112;"morrastel";"49";230;0.6890;"2022";"rouge"; 2.565020e-01; 2.549740e-01; 2.530730e-01; 2.507550e-01; 2.458340e-01; 2.455980e-01; 2.465550e-01; 2.488900e-01; 2.513680e-01; 2.543150e-01; 2.546520e-01; 2.547430e-01; 2.554930e-01; 2.552600e-01; 2.548040e-01; 2.529930e-01; 2.512820e-01; 2.493720e-01; 2.472570e-01; 2.450100e-01; 2.432020e-01; 2.415700e-01; 2.401420e-01; 2.386470e-01; 2.378340e-01; 2.372970e-01; 2.366400e-01; 2.361600e-01; 2.360540e-01; 2.361940e-01; 2.368200e-01; 2.369240e-01; 2.371990e-01; 2.380810e-01; 2.392960e-01; 2.409840e-01; 2.443060e-01; 2.498440e-01; 2.555980e-01; 2.600550e-01; 2.634350e-01; 2.649470e-01; 2.659270e-01; 2.668450e-01; 2.672370e-01; 2.674150e-01; 2.676370e-01; 2.676150e-01; 2.673730e-01; 2.671980e-01; 2.668330e-01; 2.660370e-01; 2.655330e-01; 2.653460e-01; 2.649680e-01; 2.643070e-01; 2.639590e-01; 2.635470e-01; 2.633900e-01; 2.634780e-01; 2.636390e-01; 2.642920e-01; 2.651140e-01; 2.658520e-01; 2.669470e-01; 2.683620e-01; 2.699210e-01; 2.716500e-01; 2.732320e-01; 2.747150e-01; 2.763780e-01; 2.771880e-01; 2.779170e-01; 2.789570e-01; 2.795950e-01; 2.804940e-01; 2.814150e-01; 2.823020e-01; 2.827250e-01; 2.831090e-01; 2.833420e-01; 2.832950e-01; 2.832360e-01; 2.832400e-01; 2.830990e-01; 2.828340e-01; 2.828140e-01; 2.826870e-01; 2.825330e-01; 2.824240e-01; 2.821800e-01; 2.821920e-01; 2.820510e-01; 2.817720e-01; 2.816680e-01; 2.815010e-01; 2.812840e-01; 2.811780e-01; 2.811250e-01; 2.808110e-01; 2.807150e-01; 2.806640e-01; 2.803700e-01; 2.803810e-01; 2.799950e-01; 2.798280e-01; 2.797090e-01; 2.796690e-01; 2.793870e-01; 2.792160e-01; 2.792360e-01; 2.789320e-01; 2.788340e-01; 2.786130e-01; 2.784450e-01; 2.785230e-01; 2.782270e-01; 2.780320e-01; 2.778310e-01; 2.777140e-01; 2.774470e-01; 2.772760e-01; 2.772720e-01; 2.772420e-01; 2.771680e-01
"394";"morrastel";"Etalon4-27";2022-07-29; 36.1737575;187.47175; 516.29303; 432.863007;1571.14425; 949.15604;1.1927400; 0.192955776;"morrastel";"27";210;0.7990;"2022";"rouge"; 3.144102e-01; 3.087447e-01; 3.115975e-01; 3.085397e-01; 3.053162e-01; 3.063967e-01; 3.095140e-01; 3.132068e-01; 3.208155e-01; 3.266632e-01; 3.350006e-01; 3.377730e-01; 3.411742e-01; 3.440390e-01; 3.435961e-01; 3.403453e-01; 3.336440e-01; 3.281266e-01; 3.215247e-01; 3.160355e-01; 3.107094e-01; 3.043761e-01; 2.994400e-01; 2.955927e-01; 2.913851e-01; 2.891505e-01; 2.875474e-01; 2.868436e-01; 2.869148e-01; 2.873093e-01; 2.883173e-01; 2.895823e-01; 2.903995e-01; 2.901405e-01; 2.904244e-01; 2.926793e-01; 2.973838e-01; 3.047981e-01; 3.117983e-01; 3.177831e-01; 3.240236e-01; 3.290005e-01; 3.324075e-01; 3.333558e-01; 3.333803e-01; 3.340656e-01; 3.346484e-01; 3.343248e-01; 3.338448e-01; 3.335865e-01; 3.336720e-01; 3.335763e-01; 3.333625e-01; 3.330552e-01; 3.318976e-01; 3.304906e-01; 3.287485e-01; 3.263990e-01; 3.255294e-01; 3.258577e-01; 3.265243e-01; 3.268609e-01; 3.270101e-01; 3.267967e-01; 3.265519e-01; 3.265569e-01; 3.268627e-01; 3.273569e-01; 3.275039e-01; 3.281702e-01; 3.282889e-01; 3.282000e-01; 3.282749e-01; 3.287391e-01; 3.295395e-01; 3.305875e-01; 3.316828e-01; 3.329778e-01; 3.342654e-01; 3.353752e-01; 3.362082e-01; 3.369525e-01; 3.373739e-01; 3.375694e-01; 3.376414e-01; 3.375970e-01; 3.375510e-01; 3.375046e-01; 3.372700e-01; 3.371073e-01; 3.367520e-01; 3.363720e-01; 3.359651e-01; 3.356779e-01; 3.354909e-01; 3.352514e-01; 3.349468e-01; 3.348828e-01; 3.347819e-01; 3.343562e-01; 3.342946e-01; 3.340430e-01; 3.336309e-01; 3.333319e-01; 3.329149e-01; 3.326122e-01; 3.321372e-01; 3.316977e-01; 3.312219e-01; 3.309748e-01; 3.307768e-01; 3.304145e-01; 3.300023e-01; 3.295665e-01; 3.292509e-01; 3.290265e-01; 3.285913e-01; 3.282875e-01; 3.278843e-01; 3.275723e-01; 3.273446e-01; 3.270101e-01; 3.267314e-01; 3.266461e-01; 3.264458e-01
"395";"morrastel";"Etalon7-47";2022-08-18; 47.9980516; 86.44777; 277.71557; 265.279716; 141.73625; 542.99529;1.0468783; 0.555226009;"morrastel";"47";230;1.0100;"2022";"rouge"; 2.642130e-01; 2.629610e-01; 2.595600e-01; 2.588890e-01; 2.578480e-01; 2.571910e-01; 2.570780e-01; 2.586370e-01; 2.627870e-01; 2.636000e-01; 2.648300e-01; 2.640670e-01; 2.645360e-01; 2.658130e-01; 2.659230e-01; 2.645300e-01; 2.630370e-01; 2.618820e-01; 2.598500e-01; 2.575170e-01; 2.562710e-01; 2.547330e-01; 2.534650e-01; 2.523720e-01; 2.514150e-01; 2.512720e-01; 2.510150e-01; 2.506090e-01; 2.508130e-01; 2.509320e-01; 2.514990e-01; 2.522660e-01; 2.526130e-01; 2.530960e-01; 2.542370e-01; 2.558830e-01; 2.586080e-01; 2.627640e-01; 2.670900e-01; 2.702840e-01; 2.724750e-01; 2.738520e-01; 2.747260e-01; 2.749200e-01; 2.750280e-01; 2.750820e-01; 2.751400e-01; 2.753410e-01; 2.752650e-01; 2.751340e-01; 2.750730e-01; 2.747850e-01; 2.747160e-01; 2.747440e-01; 2.745330e-01; 2.742480e-01; 2.741200e-01; 2.739420e-01; 2.738510e-01; 2.740390e-01; 2.743530e-01; 2.747460e-01; 2.752820e-01; 2.758200e-01; 2.765430e-01; 2.772420e-01; 2.780650e-01; 2.790290e-01; 2.797010e-01; 2.802180e-01; 2.808610e-01; 2.812290e-01; 2.815830e-01; 2.818880e-01; 2.822530e-01; 2.825750e-01; 2.829340e-01; 2.832880e-01; 2.837420e-01; 2.839530e-01; 2.844120e-01; 2.844420e-01; 2.846090e-01; 2.845950e-01; 2.846990e-01; 2.845350e-01; 2.843820e-01; 2.843420e-01; 2.843030e-01; 2.840910e-01; 2.839430e-01; 2.839930e-01; 2.839480e-01; 2.837810e-01; 2.835840e-01; 2.833820e-01; 2.833260e-01; 2.833190e-01; 2.832310e-01; 2.829500e-01; 2.829460e-01; 2.829190e-01; 2.827090e-01; 2.826930e-01; 2.823960e-01; 2.823070e-01; 2.821650e-01; 2.821540e-01; 2.819650e-01; 2.819230e-01; 2.819190e-01; 2.816610e-01; 2.816580e-01; 2.815770e-01; 2.814260e-01; 2.815180e-01; 2.813570e-01; 2.812420e-01; 2.811530e-01; 2.810480e-01; 2.809540e-01; 2.809210e-01; 2.809700e-01; 2.811400e-01; 2.811450e-01
"396";"morrastel";"Etalon2-13";2022-07-15;374.4082082;216.55116; 246.52762;  96.264347;3094.01873; 342.79197;2.5609442; 1.728959622;NA;"13";196;0.5580;"2022";"rouge"; 2.852518e-01; 2.838683e-01; 2.852884e-01; 2.699642e-01; 2.492426e-01; 2.486182e-01; 2.507297e-01; 2.570862e-01; 2.719922e-01; 2.914177e-01; 3.139434e-01; 3.214655e-01; 3.339077e-01; 3.397327e-01; 3.365983e-01; 3.261047e-01; 3.161915e-01; 3.067648e-01; 2.959097e-01; 2.851549e-01; 2.751675e-01; 2.670122e-01; 2.593916e-01; 2.525071e-01; 2.464682e-01; 2.411810e-01; 2.376875e-01; 2.357974e-01; 2.337195e-01; 2.315737e-01; 2.295746e-01; 2.266454e-01; 2.228599e-01; 2.156079e-01; 2.106334e-01; 2.120952e-01; 2.198716e-01; 2.326061e-01; 2.421024e-01; 2.504146e-01; 2.613619e-01; 2.708211e-01; 2.763601e-01; 2.780136e-01; 2.777865e-01; 2.782158e-01; 2.786914e-01; 2.774922e-01; 2.767258e-01; 2.767878e-01; 2.769215e-01; 2.768910e-01; 2.766507e-01; 2.759745e-01; 2.746769e-01; 2.730241e-01; 2.704783e-01; 2.669940e-01; 2.661064e-01; 2.670426e-01; 2.683316e-01; 2.694632e-01; 2.700041e-01; 2.698797e-01; 2.695844e-01; 2.695830e-01; 2.702834e-01; 2.703385e-01; 2.695923e-01; 2.696794e-01; 2.685823e-01; 2.657683e-01; 2.652053e-01; 2.658614e-01; 2.675393e-01; 2.693774e-01; 2.718753e-01; 2.745488e-01; 2.772256e-01; 2.798716e-01; 2.819619e-01; 2.836614e-01; 2.847936e-01; 2.857198e-01; 2.862581e-01; 2.865850e-01; 2.868391e-01; 2.871382e-01; 2.879111e-01; 2.880457e-01; 2.875498e-01; 2.869381e-01; 2.867766e-01; 2.870135e-01; 2.877190e-01; 2.886082e-01; 2.892076e-01; 2.896405e-01; 2.899531e-01; 2.901932e-01; 2.901128e-01; 2.900268e-01; 2.897136e-01; 2.894089e-01; 2.888888e-01; 2.883286e-01; 2.876141e-01; 2.867016e-01; 2.860192e-01; 2.856432e-01; 2.853680e-01; 2.849162e-01; 2.844169e-01; 2.838126e-01; 2.834413e-01; 2.831745e-01; 2.827824e-01; 2.822230e-01; 2.816230e-01; 2.812075e-01; 2.809781e-01; 2.806785e-01; 2.802862e-01; 2.797942e-01; 2.794037e-01
"397";"morrastel";"Etalon1-23";2022-07-08;265.4355141;167.08802; 127.74728;  36.702921;2003.84405; 164.45020;3.4805753; 1.588596904;NA;"23";189;0.8480;"2022";"rouge"; 2.625283e-01; 2.588682e-01; 2.549437e-01; 2.420666e-01; 2.271931e-01; 2.252142e-01; 2.268745e-01; 2.333286e-01; 2.438962e-01; 2.584432e-01; 2.708111e-01; 2.745162e-01; 2.792161e-01; 2.806985e-01; 2.776610e-01; 2.694944e-01; 2.610765e-01; 2.534809e-01; 2.459640e-01; 2.385631e-01; 2.311470e-01; 2.246451e-01; 2.191737e-01; 2.146447e-01; 2.107435e-01; 2.069209e-01; 2.047524e-01; 2.040125e-01; 2.035628e-01; 2.032102e-01; 2.026597e-01; 2.019546e-01; 2.007163e-01; 1.963888e-01; 1.934058e-01; 1.955149e-01; 2.035848e-01; 2.162081e-01; 2.270054e-01; 2.367396e-01; 2.478756e-01; 2.564755e-01; 2.612339e-01; 2.622814e-01; 2.621147e-01; 2.627090e-01; 2.632455e-01; 2.622349e-01; 2.612883e-01; 2.614677e-01; 2.614142e-01; 2.607884e-01; 2.602330e-01; 2.591286e-01; 2.576763e-01; 2.561339e-01; 2.538921e-01; 2.507314e-01; 2.498054e-01; 2.507849e-01; 2.528220e-01; 2.545455e-01; 2.560263e-01; 2.571327e-01; 2.583619e-01; 2.597678e-01; 2.616565e-01; 2.634164e-01; 2.643441e-01; 2.656668e-01; 2.650722e-01; 2.623903e-01; 2.616081e-01; 2.626097e-01; 2.646753e-01; 2.674929e-01; 2.709547e-01; 2.750680e-01; 2.789302e-01; 2.826871e-01; 2.853547e-01; 2.876924e-01; 2.894934e-01; 2.908514e-01; 2.917980e-01; 2.923990e-01; 2.929695e-01; 2.937664e-01; 2.950048e-01; 2.953787e-01; 2.946922e-01; 2.943964e-01; 2.941865e-01; 2.946554e-01; 2.956126e-01; 2.965018e-01; 2.969925e-01; 2.973821e-01; 2.975074e-01; 2.973244e-01; 2.970489e-01; 2.966368e-01; 2.960734e-01; 2.953838e-01; 2.946991e-01; 2.938382e-01; 2.928950e-01; 2.916636e-01; 2.906493e-01; 2.902166e-01; 2.897624e-01; 2.891164e-01; 2.883724e-01; 2.877539e-01; 2.872688e-01; 2.870547e-01; 2.866068e-01; 2.860887e-01; 2.855107e-01; 2.849653e-01; 2.845383e-01; 2.842136e-01; 2.838087e-01; 2.833914e-01; 2.828915e-01
"398";"morrastel";"Etalon1-20";2022-07-08;249.5341923;167.16759; 128.29549;  38.347331;1977.68935; 166.64282;3.3456172; 1.492718754;NA;"20";189;0.8400;"2022";"rouge"; 2.584886e-01; 2.534945e-01; 2.502347e-01; 2.399839e-01; 2.245945e-01; 2.237488e-01; 2.248113e-01; 2.302586e-01; 2.412980e-01; 2.554888e-01; 2.667720e-01; 2.705095e-01; 2.754766e-01; 2.760157e-01; 2.719030e-01; 2.644510e-01; 2.567262e-01; 2.498655e-01; 2.424323e-01; 2.349382e-01; 2.281254e-01; 2.216582e-01; 2.167963e-01; 2.121953e-01; 2.083132e-01; 2.047844e-01; 2.027669e-01; 2.021184e-01; 2.016971e-01; 2.018370e-01; 2.011853e-01; 2.006893e-01; 2.000753e-01; 1.964785e-01; 1.943296e-01; 1.962597e-01; 2.037836e-01; 2.157539e-01; 2.261265e-01; 2.355907e-01; 2.462975e-01; 2.547780e-01; 2.593185e-01; 2.605646e-01; 2.603941e-01; 2.608499e-01; 2.612800e-01; 2.604566e-01; 2.593789e-01; 2.593248e-01; 2.592593e-01; 2.586153e-01; 2.580347e-01; 2.568641e-01; 2.554140e-01; 2.538314e-01; 2.514228e-01; 2.484860e-01; 2.476666e-01; 2.485494e-01; 2.504489e-01; 2.521851e-01; 2.536022e-01; 2.546774e-01; 2.558756e-01; 2.573731e-01; 2.594512e-01; 2.612139e-01; 2.622454e-01; 2.638660e-01; 2.635249e-01; 2.610279e-01; 2.605760e-01; 2.616749e-01; 2.638441e-01; 2.669005e-01; 2.705493e-01; 2.746845e-01; 2.786911e-01; 2.823290e-01; 2.849114e-01; 2.871729e-01; 2.889189e-01; 2.902221e-01; 2.911072e-01; 2.917221e-01; 2.922464e-01; 2.930566e-01; 2.942918e-01; 2.947007e-01; 2.940418e-01; 2.934973e-01; 2.934121e-01; 2.937324e-01; 2.947948e-01; 2.957024e-01; 2.960874e-01; 2.965426e-01; 2.965682e-01; 2.964512e-01; 2.962334e-01; 2.957871e-01; 2.951815e-01; 2.946049e-01; 2.938311e-01; 2.929819e-01; 2.919995e-01; 2.908306e-01; 2.898175e-01; 2.893507e-01; 2.888566e-01; 2.881390e-01; 2.874174e-01; 2.866659e-01; 2.862408e-01; 2.859346e-01; 2.855704e-01; 2.849744e-01; 2.843364e-01; 2.837103e-01; 2.833371e-01; 2.829554e-01; 2.826021e-01; 2.821356e-01; 2.816363e-01
"399";"morrastel";"Etalon7-50";2022-08-18; 23.9414428;154.28221; 806.18030; 701.216050; 158.80228;1507.39635;1.1496889; 0.155179543;"morrastel";"50";230;1.0190;"2022";"rouge"; 2.530580e-01; 2.514930e-01; 2.482340e-01; 2.461400e-01; 2.406910e-01; 2.406990e-01; 2.402220e-01; 2.413740e-01; 2.448800e-01; 2.466860e-01; 2.464010e-01; 2.467160e-01; 2.473090e-01; 2.477760e-01; 2.475730e-01; 2.459090e-01; 2.438060e-01; 2.417300e-01; 2.400790e-01; 2.378310e-01; 2.361370e-01; 2.347830e-01; 2.339780e-01; 2.331060e-01; 2.315330e-01; 2.308340e-01; 2.302330e-01; 2.299800e-01; 2.296300e-01; 2.296150e-01; 2.304010e-01; 2.302000e-01; 2.304790e-01; 2.310970e-01; 2.318160e-01; 2.335680e-01; 2.366050e-01; 2.413610e-01; 2.467030e-01; 2.510430e-01; 2.543220e-01; 2.563620e-01; 2.576610e-01; 2.583980e-01; 2.587310e-01; 2.590820e-01; 2.594630e-01; 2.594570e-01; 2.592670e-01; 2.591240e-01; 2.587110e-01; 2.580200e-01; 2.574620e-01; 2.571070e-01; 2.567340e-01; 2.561120e-01; 2.556840e-01; 2.554170e-01; 2.552740e-01; 2.552650e-01; 2.554600e-01; 2.560990e-01; 2.567220e-01; 2.574470e-01; 2.587400e-01; 2.602080e-01; 2.618560e-01; 2.638630e-01; 2.655680e-01; 2.674120e-01; 2.691030e-01; 2.703840e-01; 2.714720e-01; 2.724900e-01; 2.736010e-01; 2.748020e-01; 2.761610e-01; 2.775460e-01; 2.786310e-01; 2.795950e-01; 2.803200e-01; 2.808750e-01; 2.811890e-01; 2.813640e-01; 2.814090e-01; 2.813790e-01; 2.813330e-01; 2.812290e-01; 2.811780e-01; 2.809830e-01; 2.807640e-01; 2.807310e-01; 2.805410e-01; 2.802910e-01; 2.800760e-01; 2.798020e-01; 2.795470e-01; 2.793400e-01; 2.790660e-01; 2.787250e-01; 2.786510e-01; 2.785160e-01; 2.781880e-01; 2.780520e-01; 2.777050e-01; 2.775090e-01; 2.772940e-01; 2.771200e-01; 2.769270e-01; 2.767030e-01; 2.765400e-01; 2.763230e-01; 2.761880e-01; 2.759850e-01; 2.757650e-01; 2.757330e-01; 2.755020e-01; 2.753220e-01; 2.750860e-01; 2.748890e-01; 2.747670e-01; 2.746260e-01; 2.745240e-01; 2.745230e-01; 2.744960e-01
"400";"morrastel";"Etalon1-22";2022-07-08;261.5371740;179.18259; 134.18275;  38.646881;2322.71848; 172.82963;3.4720201; 1.459612643;NA;"22";189;0.9170;"2022";"rouge"; 2.677027e-01; 2.643077e-01; 2.623483e-01; 2.485331e-01; 2.276200e-01; 2.270334e-01; 2.282880e-01; 2.336199e-01; 2.453651e-01; 2.596809e-01; 2.724763e-01; 2.770321e-01; 2.826703e-01; 2.839809e-01; 2.807283e-01; 2.732119e-01; 2.650600e-01; 2.579457e-01; 2.509146e-01; 2.436463e-01; 2.367892e-01; 2.300192e-01; 2.243001e-01; 2.196446e-01; 2.157161e-01; 2.114795e-01; 2.090349e-01; 2.075878e-01; 2.065175e-01; 2.055773e-01; 2.039399e-01; 2.024844e-01; 2.001215e-01; 1.940672e-01; 1.899444e-01; 1.914184e-01; 1.989159e-01; 2.113212e-01; 2.216225e-01; 2.310377e-01; 2.419562e-01; 2.504709e-01; 2.552778e-01; 2.563658e-01; 2.561050e-01; 2.566016e-01; 2.569198e-01; 2.557808e-01; 2.550691e-01; 2.550611e-01; 2.547507e-01; 2.542786e-01; 2.538751e-01; 2.527077e-01; 2.512675e-01; 2.495981e-01; 2.472798e-01; 2.440099e-01; 2.430695e-01; 2.441342e-01; 2.459167e-01; 2.475859e-01; 2.491926e-01; 2.500606e-01; 2.511555e-01; 2.527136e-01; 2.547176e-01; 2.564017e-01; 2.575924e-01; 2.593355e-01; 2.590726e-01; 2.567731e-01; 2.563217e-01; 2.575555e-01; 2.601715e-01; 2.634065e-01; 2.675308e-01; 2.724811e-01; 2.772036e-01; 2.814587e-01; 2.846111e-01; 2.870803e-01; 2.888896e-01; 2.904849e-01; 2.913250e-01; 2.919216e-01; 2.925055e-01; 2.932586e-01; 2.944888e-01; 2.948256e-01; 2.941658e-01; 2.935632e-01; 2.934125e-01; 2.937880e-01; 2.946335e-01; 2.954207e-01; 2.958120e-01; 2.959913e-01; 2.959696e-01; 2.957507e-01; 2.953800e-01; 2.946871e-01; 2.940444e-01; 2.931742e-01; 2.922725e-01; 2.913462e-01; 2.902289e-01; 2.887997e-01; 2.877126e-01; 2.870757e-01; 2.864669e-01; 2.856809e-01; 2.848845e-01; 2.840561e-01; 2.835641e-01; 2.831728e-01; 2.825991e-01; 2.820705e-01; 2.814154e-01; 2.806886e-01; 2.802837e-01; 2.798920e-01; 2.794666e-01; 2.791173e-01; 2.786418e-01
